timestamp;container;cpu;mem_usage;mem_percent;net_io;block_io
2026-09-07T13:20:58+00:00;tb-thingsboard-ce-1;27.64%;1.966GiB / 15.57GiB;12.63%;21.4GB / 35.5GB;222MB / 66.6MB
2026-09-07T13:20:58+00:00;tb-postgres-1;0.09%;4.302GiB / 15.57GiB;27.64%;19.7GB / 7.64GB;1.57TB / 3.88TB
2026-09-07T13:20:58+00:00;tb-kafka-1;9.10%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 11GB
2026-09-07T13:21:10+00:00;tb-thingsboard-ce-1;17.95%;1.969GiB / 15.57GiB;12.65%;21.4GB / 35.5GB;225MB / 66.6MB
2026-09-07T13:21:10+00:00;tb-postgres-1;0.10%;4.305GiB / 15.57GiB;27.66%;19.7GB / 7.64GB;1.57TB / 3.88TB
2026-09-07T13:21:10+00:00;tb-kafka-1;5.88%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 11GB
2026-09-07T13:21:22+00:00;tb-thingsboard-ce-1;24.39%;1.969GiB / 15.57GiB;12.65%;21.4GB / 35.5GB;225MB / 66.6MB
2026-09-07T13:21:22+00:00;tb-postgres-1;29.79%;4.307GiB / 15.57GiB;27.67%;19.7GB / 7.64GB;1.57TB / 3.88TB
2026-09-07T13:21:22+00:00;tb-kafka-1;5.70%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 11GB
2026-09-07T13:21:35+00:00;tb-thingsboard-ce-1;16.07%;1.969GiB / 15.57GiB;12.65%;21.4GB / 35.5GB;225MB / 66.6MB
2026-09-07T13:21:35+00:00;tb-postgres-1;1.19%;4.308GiB / 15.57GiB;27.67%;19.7GB / 7.64GB;1.57TB / 3.88TB
2026-09-07T13:21:35+00:00;tb-kafka-1;5.90%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 11GB
2026-09-07T13:21:47+00:00;tb-thingsboard-ce-1;15.04%;1.969GiB / 15.57GiB;12.65%;21.4GB / 35.5GB;225MB / 66.6MB
2026-09-07T13:21:47+00:00;tb-postgres-1;0.80%;4.307GiB / 15.57GiB;27.67%;19.7GB / 7.64GB;1.57TB / 3.88TB
2026-09-07T13:21:47+00:00;tb-kafka-1;6.47%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 11GB
2026-09-07T13:21:59+00:00;tb-thingsboard-ce-1;27.77%;1.969GiB / 15.57GiB;12.65%;21.4GB / 35.6GB;225MB / 66.6MB
2026-09-07T13:21:59+00:00;tb-postgres-1;1.54%;4.308GiB / 15.57GiB;27.67%;19.8GB / 7.64GB;1.57TB / 3.88TB
2026-09-07T13:21:59+00:00;tb-kafka-1;6.05%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 11GB
2026-09-07T13:22:11+00:00;tb-thingsboard-ce-1;16.90%;1.969GiB / 15.57GiB;12.65%;21.4GB / 35.6GB;225MB / 66.6MB
2026-09-07T13:22:11+00:00;tb-postgres-1;0.10%;4.307GiB / 15.57GiB;27.67%;19.8GB / 7.64GB;1.57TB / 3.88TB
2026-09-07T13:22:11+00:00;tb-kafka-1;5.79%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 11GB
2026-09-07T13:22:23+00:00;tb-thingsboard-ce-1;29.02%;1.969GiB / 15.57GiB;12.65%;21.4GB / 35.6GB;225MB / 66.6MB
2026-09-07T13:22:23+00:00;tb-postgres-1;69.18%;4.307GiB / 15.57GiB;27.67%;19.8GB / 7.64GB;1.57TB / 3.88TB
2026-09-07T13:22:23+00:00;tb-kafka-1;6.00%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 11GB
2026-09-07T13:22:35+00:00;tb-thingsboard-ce-1;15.74%;1.969GiB / 15.57GiB;12.65%;21.4GB / 35.6GB;225MB / 66.6MB
2026-09-07T13:22:35+00:00;tb-postgres-1;1.16%;4.308GiB / 15.57GiB;27.67%;19.8GB / 7.64GB;1.57TB / 3.88TB
2026-09-07T13:22:35+00:00;tb-kafka-1;6.44%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 11GB
2026-09-07T13:22:47+00:00;tb-thingsboard-ce-1;15.56%;1.969GiB / 15.57GiB;12.65%;21.4GB / 35.6GB;225MB / 66.6MB
2026-09-07T13:22:47+00:00;tb-postgres-1;18.75%;4.308GiB / 15.57GiB;27.68%;19.8GB / 7.64GB;1.57TB / 3.88TB
2026-09-07T13:22:47+00:00;tb-kafka-1;9.22%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 11GB
2026-09-07T13:23:00+00:00;tb-thingsboard-ce-1;14.58%;1.969GiB / 15.57GiB;12.65%;21.4GB / 35.6GB;225MB / 66.6MB
2026-09-07T13:23:00+00:00;tb-postgres-1;0.71%;4.308GiB / 15.57GiB;27.67%;19.8GB / 7.64GB;1.57TB / 3.88TB
2026-09-07T13:23:00+00:00;tb-kafka-1;5.79%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 11GB
2026-09-07T13:23:12+00:00;tb-thingsboard-ce-1;16.42%;1.969GiB / 15.57GiB;12.65%;21.4GB / 35.6GB;225MB / 66.6MB
2026-09-07T13:23:12+00:00;tb-postgres-1;0.08%;4.308GiB / 15.57GiB;27.67%;19.8GB / 7.64GB;1.57TB / 3.88TB
2026-09-07T13:23:12+00:00;tb-kafka-1;5.88%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 11GB
2026-09-07T13:23:24+00:00;tb-thingsboard-ce-1;15.04%;1.969GiB / 15.57GiB;12.65%;21.4GB / 35.6GB;225MB / 66.6MB
2026-09-07T13:23:24+00:00;tb-postgres-1;0.13%;4.308GiB / 15.57GiB;27.68%;19.8GB / 7.64GB;1.57TB / 3.88TB
2026-09-07T13:23:24+00:00;tb-kafka-1;9.17%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 11GB
2026-09-07T13:23:36+00:00;tb-thingsboard-ce-1;19.58%;1.969GiB / 15.57GiB;12.65%;21.4GB / 35.6GB;225MB / 66.6MB
2026-09-07T13:23:36+00:00;tb-postgres-1;0.09%;4.308GiB / 15.57GiB;27.68%;19.8GB / 7.65GB;1.57TB / 3.88TB
2026-09-07T13:23:36+00:00;tb-kafka-1;5.72%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 11GB
2026-09-07T13:23:48+00:00;tb-thingsboard-ce-1;32.37%;1.969GiB / 15.57GiB;12.65%;21.4GB / 35.6GB;225MB / 66.6MB
2026-09-07T13:23:48+00:00;tb-postgres-1;78.18%;4.308GiB / 15.57GiB;27.68%;19.8GB / 7.65GB;1.57TB / 3.88TB
2026-09-07T13:23:48+00:00;tb-kafka-1;5.91%;1.541GiB / 15.57GiB;9.90%;15.5GB / 12.3GB;662MB / 11GB
