timestamp;container;cpu;mem_usage;mem_percent;net_io;block_io
2026-09-07T18:04:22+00:00;tb-postgres-1;0.18%;4.262GiB / 15.57GiB;27.38%;22.2GB / 8.57GB;1.57TB / 3.89TB
2026-09-07T18:04:22+00:00;tb-kafka-1;5.30%;1.459GiB / 15.57GiB;9.37%;16.5GB / 13.2GB;923MB / 11.9GB
2026-09-07T18:04:35+00:00;tb-thingsboard-ce-1;20.36%;1.986GiB / 15.57GiB;12.76%;23.4GB / 39.2GB;242MB / 72.1MB
2026-09-07T18:04:35+00:00;tb-postgres-1;78.45%;4.262GiB / 15.57GiB;27.38%;22.2GB / 8.57GB;1.57TB / 3.89TB
2026-09-07T18:04:35+00:00;tb-kafka-1;9.35%;1.459GiB / 15.57GiB;9.37%;16.5GB / 13.2GB;923MB / 11.9GB
2026-09-07T18:04:47+00:00;tb-thingsboard-ce-1;15.10%;1.986GiB / 15.57GiB;12.76%;23.4GB / 39.2GB;242MB / 72.1MB
2026-09-07T18:04:47+00:00;tb-postgres-1;0.14%;4.262GiB / 15.57GiB;27.38%;22.2GB / 8.57GB;1.57TB / 3.89TB
2026-09-07T18:04:47+00:00;tb-kafka-1;5.80%;1.459GiB / 15.57GiB;9.37%;16.5GB / 13.2GB;923MB / 11.9GB
2026-09-07T18:04:59+00:00;tb-thingsboard-ce-1;16.52%;1.986GiB / 15.57GiB;12.76%;23.4GB / 39.2GB;242MB / 72.2MB
2026-09-07T18:04:59+00:00;tb-postgres-1;128.84%;4.263GiB / 15.57GiB;27.39%;22.2GB / 8.57GB;1.57TB / 3.89TB
2026-09-07T18:04:59+00:00;tb-kafka-1;14.00%;1.459GiB / 15.57GiB;9.38%;16.5GB / 13.2GB;923MB / 11.9GB
2026-09-07T18:05:11+00:00;tb-thingsboard-ce-1;18.22%;1.986GiB / 15.57GiB;12.76%;23.4GB / 39.2GB;242MB / 72.2MB
2026-09-07T18:05:11+00:00;tb-postgres-1;1.86%;4.267GiB / 15.57GiB;27.41%;22.2GB / 8.57GB;1.57TB / 3.89TB
2026-09-07T18:05:11+00:00;tb-kafka-1;5.74%;1.459GiB / 15.57GiB;9.37%;16.5GB / 13.2GB;923MB / 11.9GB
2026-09-07T18:05:23+00:00;tb-thingsboard-ce-1;14.67%;1.986GiB / 15.57GiB;12.76%;23.4GB / 39.2GB;242MB / 72.2MB
2026-09-07T18:05:23+00:00;tb-postgres-1;7.41%;4.267GiB / 15.57GiB;27.41%;22.2GB / 8.57GB;1.57TB / 3.89TB
2026-09-07T18:05:23+00:00;tb-kafka-1;7.29%;1.459GiB / 15.57GiB;9.37%;16.5GB / 13.2GB;923MB / 11.9GB
2026-09-07T18:05:35+00:00;tb-thingsboard-ce-1;16.52%;1.986GiB / 15.57GiB;12.76%;23.4GB / 39.2GB;242MB / 72.2MB
2026-09-07T18:05:35+00:00;tb-postgres-1;135.50%;4.267GiB / 15.57GiB;27.41%;22.2GB / 8.58GB;1.57TB / 3.89TB
2026-09-07T18:05:35+00:00;tb-kafka-1;6.42%;1.459GiB / 15.57GiB;9.38%;16.5GB / 13.2GB;923MB / 11.9GB
2026-09-07T18:05:48+00:00;tb-thingsboard-ce-1;15.49%;1.986GiB / 15.57GiB;12.76%;23.4GB / 39.2GB;242MB / 72.2MB
2026-09-07T18:05:48+00:00;tb-postgres-1;4.27%;4.267GiB / 15.57GiB;27.41%;22.2GB / 8.58GB;1.57TB / 3.89TB
2026-09-07T18:05:48+00:00;tb-kafka-1;6.07%;1.459GiB / 15.57GiB;9.37%;16.5GB / 13.2GB;923MB / 11.9GB
2026-09-07T18:06:00+00:00;tb-thingsboard-ce-1;29.77%;1.986GiB / 15.57GiB;12.76%;23.4GB / 39.2GB;242MB / 72.2MB
2026-09-07T18:06:00+00:00;tb-postgres-1;101.34%;4.267GiB / 15.57GiB;27.41%;22.2GB / 8.58GB;1.57TB / 3.89TB
2026-09-07T18:06:00+00:00;tb-kafka-1;12.91%;1.459GiB / 15.57GiB;9.37%;16.5GB / 13.2GB;923MB / 11.9GB
2026-09-07T18:06:12+00:00;tb-thingsboard-ce-1;17.56%;1.986GiB / 15.57GiB;12.76%;23.4GB / 39.2GB;242MB / 72.2MB
2026-09-07T18:06:12+00:00;tb-postgres-1;0.91%;4.271GiB / 15.57GiB;27.44%;22.2GB / 8.58GB;1.57TB / 3.89TB
2026-09-07T18:06:12+00:00;tb-kafka-1;5.82%;1.459GiB / 15.57GiB;9.37%;16.5GB / 13.2GB;923MB / 11.9GB
2026-09-07T18:06:24+00:00;tb-thingsboard-ce-1;16.82%;1.986GiB / 15.57GiB;12.76%;23.4GB / 39.2GB;242MB / 72.2MB
2026-09-07T18:06:24+00:00;tb-postgres-1;168.16%;4.272GiB / 15.57GiB;27.45%;22.2GB / 8.58GB;1.57TB / 3.89TB
2026-09-07T18:06:24+00:00;tb-kafka-1;10.63%;1.459GiB / 15.57GiB;9.37%;16.5GB / 13.2GB;923MB / 11.9GB
2026-09-07T18:06:36+00:00;tb-thingsboard-ce-1;16.38%;1.986GiB / 15.57GiB;12.76%;23.4GB / 39.2GB;242MB / 72.2MB
2026-09-07T18:06:36+00:00;tb-postgres-1;0.11%;4.271GiB / 15.57GiB;27.44%;22.2GB / 8.58GB;1.57TB / 3.89TB
2026-09-07T18:06:36+00:00;tb-kafka-1;5.93%;1.459GiB / 15.57GiB;9.38%;16.6GB / 13.2GB;923MB / 11.9GB
2026-09-07T18:06:48+00:00;tb-thingsboard-ce-1;15.38%;1.986GiB / 15.57GiB;12.76%;23.4GB / 39.2GB;242MB / 72.2MB
2026-09-07T18:06:48+00:00;tb-postgres-1;4.53%;4.271GiB / 15.57GiB;27.44%;22.3GB / 8.58GB;1.57TB / 3.89TB
2026-09-07T18:06:48+00:00;tb-kafka-1;5.66%;1.46GiB / 15.57GiB;9.38%;16.6GB / 13.2GB;923MB / 11.9GB
2026-09-07T18:07:00+00:00;tb-thingsboard-ce-1;45.52%;1.986GiB / 15.57GiB;12.76%;23.4GB / 39.2GB;242MB / 72.2MB
2026-09-07T18:07:00+00:00;tb-postgres-1;0.12%;4.272GiB / 15.57GiB;27.44%;22.3GB / 8.58GB;1.57TB / 3.89TB
2026-09-07T18:07:00+00:00;tb-kafka-1;5.98%;1.46GiB / 15.57GiB;9.38%;16.6GB / 13.2GB;923MB / 11.9GB
2026-09-07T18:07:12+00:00;tb-thingsboard-ce-1;14.71%;1.986GiB / 15.57GiB;12.76%;23.4GB / 39.2GB;242MB / 72.2MB
2026-09-07T18:07:12+00:00;tb-postgres-1;0.72%;4.272GiB / 15.57GiB;27.44%;22.3GB / 8.58GB;1.57TB / 3.89TB
2026-09-07T18:07:12+00:00;tb-kafka-1;6.30%;1.459GiB / 15.57GiB;9.38%;16.6GB / 13.2GB;923MB / 11.9GB
