timestamp;container;cpu;mem_usage;mem_percent;net_io;block_io
2026-09-07T16:50:16+00:00;tb-thingsboard-ce-1;15.46%;1.981GiB / 15.57GiB;12.73%;22.7GB / 38GB;241MB / 71.3MB
2026-09-07T16:50:16+00:00;tb-postgres-1;0.02%;4.283GiB / 15.57GiB;27.52%;21.4GB / 8.25GB;1.57TB / 3.89TB
2026-09-07T16:50:16+00:00;tb-kafka-1;5.86%;1.404GiB / 15.57GiB;9.02%;16.2GB / 12.9GB;923MB / 11.7GB
2026-09-07T16:50:28+00:00;tb-thingsboard-ce-1;15.28%;1.982GiB / 15.57GiB;12.73%;22.7GB / 38GB;241MB / 71.3MB
2026-09-07T16:50:28+00:00;tb-postgres-1;0.03%;4.284GiB / 15.57GiB;27.52%;21.4GB / 8.25GB;1.57TB / 3.89TB
2026-09-07T16:50:28+00:00;tb-kafka-1;6.37%;1.405GiB / 15.57GiB;9.03%;16.2GB / 12.9GB;923MB / 11.7GB
2026-09-07T16:50:40+00:00;tb-thingsboard-ce-1;22.61%;1.982GiB / 15.57GiB;12.73%;22.8GB / 38GB;241MB / 71.3MB
2026-09-07T16:50:40+00:00;tb-postgres-1;73.86%;4.285GiB / 15.57GiB;27.53%;21.4GB / 8.25GB;1.57TB / 3.89TB
2026-09-07T16:50:40+00:00;tb-kafka-1;10.01%;1.405GiB / 15.57GiB;9.02%;16.2GB / 12.9GB;923MB / 11.7GB
2026-09-07T16:50:52+00:00;tb-thingsboard-ce-1;18.43%;1.982GiB / 15.57GiB;12.73%;22.8GB / 38GB;241MB / 71.3MB
2026-09-07T16:50:52+00:00;tb-postgres-1;0.08%;4.285GiB / 15.57GiB;27.53%;21.4GB / 8.25GB;1.57TB / 3.89TB
2026-09-07T16:50:52+00:00;tb-kafka-1;5.81%;1.405GiB / 15.57GiB;9.02%;16.2GB / 12.9GB;923MB / 11.7GB
2026-09-07T16:51:04+00:00;tb-thingsboard-ce-1;33.01%;1.982GiB / 15.57GiB;12.73%;22.8GB / 38GB;241MB / 71.3MB
2026-09-07T16:51:04+00:00;tb-postgres-1;109.56%;4.286GiB / 15.57GiB;27.53%;21.4GB / 8.25GB;1.57TB / 3.89TB
2026-09-07T16:51:04+00:00;tb-kafka-1;5.22%;1.405GiB / 15.57GiB;9.02%;16.2GB / 12.9GB;923MB / 11.7GB
2026-09-07T16:51:16+00:00;tb-thingsboard-ce-1;17.98%;1.982GiB / 15.57GiB;12.73%;22.8GB / 38GB;241MB / 71.3MB
2026-09-07T16:51:16+00:00;tb-postgres-1;0.16%;4.286GiB / 15.57GiB;27.53%;21.4GB / 8.25GB;1.57TB / 3.89TB
2026-09-07T16:51:16+00:00;tb-kafka-1;5.93%;1.404GiB / 15.57GiB;9.02%;16.2GB / 12.9GB;923MB / 11.7GB
2026-09-07T16:51:28+00:00;tb-thingsboard-ce-1;14.75%;1.982GiB / 15.57GiB;12.73%;22.8GB / 38GB;241MB / 71.3MB
2026-09-07T16:51:28+00:00;tb-postgres-1;0.13%;4.286GiB / 15.57GiB;27.53%;21.4GB / 8.25GB;1.57TB / 3.89TB
2026-09-07T16:51:28+00:00;tb-kafka-1;6.11%;1.405GiB / 15.57GiB;9.02%;16.2GB / 12.9GB;923MB / 11.7GB
2026-09-07T16:51:40+00:00;tb-thingsboard-ce-1;14.56%;1.982GiB / 15.57GiB;12.73%;22.8GB / 38GB;241MB / 71.3MB
2026-09-07T16:51:40+00:00;tb-postgres-1;0.76%;4.286GiB / 15.57GiB;27.54%;21.4GB / 8.25GB;1.57TB / 3.89TB
2026-09-07T16:51:40+00:00;tb-kafka-1;10.07%;1.405GiB / 15.57GiB;9.03%;16.3GB / 12.9GB;923MB / 11.7GB
2026-09-07T16:51:52+00:00;tb-thingsboard-ce-1;15.67%;1.981GiB / 15.57GiB;12.73%;22.8GB / 38GB;241MB / 71.3MB
2026-09-07T16:51:52+00:00;tb-postgres-1;0.11%;4.287GiB / 15.57GiB;27.54%;21.4GB / 8.25GB;1.57TB / 3.89TB
2026-09-07T16:51:52+00:00;tb-kafka-1;5.42%;1.409GiB / 15.57GiB;9.05%;16.3GB / 12.9GB;923MB / 11.7GB
2026-09-07T16:52:05+00:00;tb-thingsboard-ce-1;28.78%;1.982GiB / 15.57GiB;12.73%;22.8GB / 38GB;241MB / 71.3MB
2026-09-07T16:52:05+00:00;tb-postgres-1;106.93%;4.287GiB / 15.57GiB;27.54%;21.4GB / 8.25GB;1.57TB / 3.89TB
2026-09-07T16:52:05+00:00;tb-kafka-1;8.15%;1.408GiB / 15.57GiB;9.05%;16.3GB / 12.9GB;923MB / 11.7GB
2026-09-07T16:52:17+00:00;tb-thingsboard-ce-1;17.15%;1.982GiB / 15.57GiB;12.73%;22.8GB / 38GB;241MB / 71.3MB
2026-09-07T16:52:17+00:00;tb-postgres-1;1.32%;4.353GiB / 15.57GiB;27.96%;21.4GB / 8.26GB;1.57TB / 3.89TB
2026-09-07T16:52:17+00:00;tb-kafka-1;6.09%;1.409GiB / 15.57GiB;9.05%;16.3GB / 12.9GB;923MB / 11.7GB
2026-09-07T16:52:29+00:00;tb-thingsboard-ce-1;33.10%;1.982GiB / 15.57GiB;12.73%;22.8GB / 38GB;241MB / 71.3MB
2026-09-07T16:52:29+00:00;tb-postgres-1;0.10%;4.354GiB / 15.57GiB;27.97%;21.4GB / 8.26GB;1.57TB / 3.89TB
2026-09-07T16:52:29+00:00;tb-kafka-1;12.27%;1.408GiB / 15.57GiB;9.05%;16.3GB / 12.9GB;923MB / 11.7GB
2026-09-07T16:52:41+00:00;tb-thingsboard-ce-1;18.57%;1.982GiB / 15.57GiB;12.73%;22.8GB / 38GB;241MB / 71.3MB
2026-09-07T16:52:41+00:00;tb-postgres-1;10.79%;4.355GiB / 15.57GiB;27.98%;21.4GB / 8.26GB;1.57TB / 3.89TB
2026-09-07T16:52:41+00:00;tb-kafka-1;7.28%;1.409GiB / 15.57GiB;9.05%;16.3GB / 12.9GB;923MB / 11.7GB
2026-09-07T16:52:53+00:00;tb-thingsboard-ce-1;15.17%;1.982GiB / 15.57GiB;12.73%;22.8GB / 38GB;241MB / 71.3MB
2026-09-07T16:52:53+00:00;tb-postgres-1;0.52%;4.34GiB / 15.57GiB;27.88%;21.4GB / 8.26GB;1.57TB / 3.89TB
2026-09-07T16:52:53+00:00;tb-kafka-1;5.55%;1.409GiB / 15.57GiB;9.05%;16.3GB / 12.9GB;923MB / 11.7GB
2026-09-07T16:53:05+00:00;tb-thingsboard-ce-1;17.72%;1.982GiB / 15.57GiB;12.73%;22.8GB / 38GB;241MB / 71.3MB
2026-09-07T16:53:05+00:00;tb-postgres-1;2.57%;4.328GiB / 15.57GiB;27.80%;21.4GB / 8.26GB;1.57TB / 3.89TB
2026-09-07T16:53:05+00:00;tb-kafka-1;10.03%;1.408GiB / 15.57GiB;9.05%;16.3GB / 12.9GB;923MB / 11.7GB
