timestamp;container;cpu;mem_usage;mem_percent;net_io;block_io
2026-09-07T15:16:19+00:00;tb-thingsboard-ce-1;14.91%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:16:19+00:00;tb-postgres-1;3.49%;4.312GiB / 15.57GiB;27.70%;20.6GB / 7.95GB;1.57TB / 3.88TB
2026-09-07T15:16:19+00:00;tb-kafka-1;5.75%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:16:31+00:00;tb-thingsboard-ce-1;29.73%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:16:31+00:00;tb-postgres-1;65.87%;4.312GiB / 15.57GiB;27.70%;20.6GB / 7.95GB;1.57TB / 3.88TB
2026-09-07T15:16:31+00:00;tb-kafka-1;9.10%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:16:43+00:00;tb-thingsboard-ce-1;15.06%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:16:43+00:00;tb-postgres-1;0.10%;4.312GiB / 15.57GiB;27.70%;20.6GB / 7.95GB;1.57TB / 3.88TB
2026-09-07T15:16:43+00:00;tb-kafka-1;6.86%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:16:55+00:00;tb-thingsboard-ce-1;32.93%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:16:55+00:00;tb-postgres-1;69.44%;4.313GiB / 15.57GiB;27.71%;20.6GB / 7.95GB;1.57TB / 3.88TB
2026-09-07T15:16:55+00:00;tb-kafka-1;5.64%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:17:07+00:00;tb-thingsboard-ce-1;17.87%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:17:07+00:00;tb-postgres-1;0.09%;4.312GiB / 15.57GiB;27.70%;20.6GB / 7.95GB;1.57TB / 3.88TB
2026-09-07T15:17:07+00:00;tb-kafka-1;6.15%;1.683GiB / 15.57GiB;10.81%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:17:20+00:00;tb-thingsboard-ce-1;16.69%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:17:20+00:00;tb-postgres-1;5.47%;4.312GiB / 15.57GiB;27.70%;20.6GB / 7.95GB;1.57TB / 3.88TB
2026-09-07T15:17:20+00:00;tb-kafka-1;5.90%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:17:32+00:00;tb-thingsboard-ce-1;38.35%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:17:32+00:00;tb-postgres-1;0.74%;4.312GiB / 15.57GiB;27.70%;20.6GB / 7.95GB;1.57TB / 3.88TB
2026-09-07T15:17:32+00:00;tb-kafka-1;6.16%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:17:44+00:00;tb-thingsboard-ce-1;14.31%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:17:44+00:00;tb-postgres-1;0.83%;4.312GiB / 15.57GiB;27.70%;20.6GB / 7.95GB;1.57TB / 3.88TB
2026-09-07T15:17:44+00:00;tb-kafka-1;6.11%;1.683GiB / 15.57GiB;10.81%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:17:56+00:00;tb-thingsboard-ce-1;32.38%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:17:56+00:00;tb-postgres-1;89.01%;4.315GiB / 15.57GiB;27.72%;20.6GB / 7.95GB;1.57TB / 3.88TB
2026-09-07T15:17:56+00:00;tb-kafka-1;5.40%;1.683GiB / 15.57GiB;10.81%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:18:08+00:00;tb-thingsboard-ce-1;16.74%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:18:08+00:00;tb-postgres-1;0.88%;4.315GiB / 15.57GiB;27.72%;20.6GB / 7.95GB;1.57TB / 3.88TB
2026-09-07T15:18:08+00:00;tb-kafka-1;5.93%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:18:20+00:00;tb-thingsboard-ce-1;29.78%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.8GB;237MB / 70.4MB
2026-09-07T15:18:20+00:00;tb-postgres-1;4.60%;4.315GiB / 15.57GiB;27.72%;20.6GB / 7.95GB;1.57TB / 3.88TB
2026-09-07T15:18:20+00:00;tb-kafka-1;6.16%;1.682GiB / 15.57GiB;10.81%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:18:32+00:00;tb-thingsboard-ce-1;16.61%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.9GB;237MB / 70.4MB
2026-09-07T15:18:32+00:00;tb-postgres-1;1.70%;4.315GiB / 15.57GiB;27.72%;20.6GB / 7.95GB;1.57TB / 3.88TB
2026-09-07T15:18:32+00:00;tb-kafka-1;7.91%;1.686GiB / 15.57GiB;10.83%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:18:44+00:00;tb-thingsboard-ce-1;15.03%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.9GB;237MB / 70.4MB
2026-09-07T15:18:44+00:00;tb-postgres-1;0.74%;4.315GiB / 15.57GiB;27.72%;20.6GB / 7.95GB;1.57TB / 3.88TB
2026-09-07T15:18:44+00:00;tb-kafka-1;5.94%;1.686GiB / 15.57GiB;10.83%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:18:56+00:00;tb-thingsboard-ce-1;16.22%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.9GB;237MB / 70.4MB
2026-09-07T15:18:56+00:00;tb-postgres-1;85.08%;4.316GiB / 15.57GiB;27.73%;20.6GB / 7.95GB;1.57TB / 3.88TB
2026-09-07T15:18:56+00:00;tb-kafka-1;5.89%;1.686GiB / 15.57GiB;10.83%;15.9GB / 12.7GB;843MB / 11.4GB
2026-09-07T15:19:09+00:00;tb-thingsboard-ce-1;18.72%;1.978GiB / 15.57GiB;12.71%;22.1GB / 36.9GB;237MB / 70.4MB
2026-09-07T15:19:09+00:00;tb-postgres-1;2.10%;4.318GiB / 15.57GiB;27.74%;20.6GB / 7.96GB;1.57TB / 3.88TB
2026-09-07T15:19:09+00:00;tb-kafka-1;7.06%;1.686GiB / 15.57GiB;10.83%;15.9GB / 12.7GB;843MB / 11.4GB
