timestamp;container;cpu;mem_usage;mem_percent;net_io;block_io
2026-09-07T12:55:53+00:00;tb-thingsboard-ce-1;23.77%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.4MB
2026-09-07T12:55:53+00:00;tb-postgres-1;43.12%;4.274GiB / 15.57GiB;27.46%;19.6GB / 7.58GB;1.57TB / 3.88TB
2026-09-07T12:55:53+00:00;tb-kafka-1;5.92%;1.443GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:56:05+00:00;tb-thingsboard-ce-1;16.36%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.4MB
2026-09-07T12:56:05+00:00;tb-postgres-1;1.41%;4.274GiB / 15.57GiB;27.46%;19.6GB / 7.58GB;1.57TB / 3.88TB
2026-09-07T12:56:05+00:00;tb-kafka-1;6.02%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:56:18+00:00;tb-thingsboard-ce-1;14.69%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.4MB
2026-09-07T12:56:18+00:00;tb-postgres-1;0.08%;4.263GiB / 15.57GiB;27.39%;19.6GB / 7.58GB;1.57TB / 3.88TB
2026-09-07T12:56:18+00:00;tb-kafka-1;5.33%;1.443GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:56:30+00:00;tb-thingsboard-ce-1;13.79%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.4MB
2026-09-07T12:56:30+00:00;tb-postgres-1;0.15%;4.263GiB / 15.57GiB;27.39%;19.6GB / 7.58GB;1.57TB / 3.88TB
2026-09-07T12:56:30+00:00;tb-kafka-1;8.99%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:56:42+00:00;tb-thingsboard-ce-1;14.34%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.4MB
2026-09-07T12:56:42+00:00;tb-postgres-1;0.53%;4.255GiB / 15.57GiB;27.33%;19.6GB / 7.58GB;1.57TB / 3.88TB
2026-09-07T12:56:42+00:00;tb-kafka-1;6.09%;1.443GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:56:54+00:00;tb-thingsboard-ce-1;15.82%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.4MB
2026-09-07T12:56:54+00:00;tb-postgres-1;8.81%;4.255GiB / 15.57GiB;27.34%;19.6GB / 7.58GB;1.57TB / 3.88TB
2026-09-07T12:56:54+00:00;tb-kafka-1;8.19%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:57:06+00:00;tb-thingsboard-ce-1;16.79%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.4MB
2026-09-07T12:57:06+00:00;tb-postgres-1;0.70%;4.255GiB / 15.57GiB;27.34%;19.6GB / 7.58GB;1.57TB / 3.88TB
2026-09-07T12:57:06+00:00;tb-kafka-1;6.15%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:57:18+00:00;tb-thingsboard-ce-1;27.68%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.4MB
2026-09-07T12:57:18+00:00;tb-postgres-1;4.21%;4.246GiB / 15.57GiB;27.27%;19.6GB / 7.58GB;1.57TB / 3.88TB
2026-09-07T12:57:18+00:00;tb-kafka-1;9.09%;1.443GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:57:30+00:00;tb-thingsboard-ce-1;15.02%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.4MB
2026-09-07T12:57:30+00:00;tb-postgres-1;3.05%;4.239GiB / 15.57GiB;27.23%;19.6GB / 7.58GB;1.57TB / 3.88TB
2026-09-07T12:57:30+00:00;tb-kafka-1;7.91%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:57:42+00:00;tb-thingsboard-ce-1;14.71%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.4MB
2026-09-07T12:57:42+00:00;tb-postgres-1;0.08%;4.24GiB / 15.57GiB;27.24%;19.6GB / 7.58GB;1.57TB / 3.88TB
2026-09-07T12:57:42+00:00;tb-kafka-1;5.63%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:57:54+00:00;tb-thingsboard-ce-1;13.84%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.4MB
2026-09-07T12:57:54+00:00;tb-postgres-1;0.09%;4.241GiB / 15.57GiB;27.24%;19.6GB / 7.58GB;1.57TB / 3.88TB
2026-09-07T12:57:54+00:00;tb-kafka-1;8.06%;1.442GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:58:07+00:00;tb-thingsboard-ce-1;14.93%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.4MB
2026-09-07T12:58:07+00:00;tb-postgres-1;0.10%;4.241GiB / 15.57GiB;27.24%;19.6GB / 7.58GB;1.57TB / 3.88TB
2026-09-07T12:58:07+00:00;tb-kafka-1;5.95%;1.443GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:58:19+00:00;tb-thingsboard-ce-1;24.08%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.4MB
2026-09-07T12:58:19+00:00;tb-postgres-1;49.22%;4.225GiB / 15.57GiB;27.14%;19.6GB / 7.58GB;1.57TB / 3.88TB
2026-09-07T12:58:19+00:00;tb-kafka-1;6.70%;1.443GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:58:31+00:00;tb-thingsboard-ce-1;14.88%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.4MB
2026-09-07T12:58:31+00:00;tb-postgres-1;3.13%;4.227GiB / 15.57GiB;27.15%;19.6GB / 7.58GB;1.57TB / 3.88TB
2026-09-07T12:58:31+00:00;tb-kafka-1;8.20%;1.443GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
2026-09-07T12:58:43+00:00;tb-thingsboard-ce-1;21.40%;1.963GiB / 15.57GiB;12.61%;21.2GB / 35.3GB;220MB / 66.4MB
2026-09-07T12:58:43+00:00;tb-postgres-1;32.21%;4.228GiB / 15.57GiB;27.16%;19.6GB / 7.58GB;1.57TB / 3.88TB
2026-09-07T12:58:43+00:00;tb-kafka-1;5.88%;1.443GiB / 15.57GiB;9.27%;15.4GB / 12.2GB;661MB / 10.9GB
